prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/85099963239	SCOPUS_ID:85099963239	Unconstrained Face Detection of Multiple Humans Present in the Video	Wireless Personal Communications	2021-01-01	0	Uttarakhand Technical University, Dehradun, India	Uttarakhand Technical University	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099963239
https://api.elsevier.com/content/abstract/scopus_id/85095429573	SCOPUS_ID:85095429573	Universal SAR and optical image registration via a novel SIFT framework based on nonlinear diffusion and a polar spatial-frequency descriptor	ISPRS Journal of Photogrammetry and Remote Sensing	2021-01-01	1	Wuhan University, Wuhan, China	Wuhan University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85095429573
https://api.elsevier.com/content/abstract/scopus_id/85101230945	SCOPUS_ID:85101230945	Quantitative scoring method of image aesthetics based on multi-scale feature extraction network	Journal of Zhejiang University, Science Edition	2021-01-01	0	Beijing Zhongdun Security Technology Development Co., Beijing, China	Beijing Zhongdun Security Technology Development Co.	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101230945
https://api.elsevier.com/content/abstract/scopus_id/85100587041	SCOPUS_ID:85100587041	Digitalization system of ancient architecture decoration art based on neural network and image features	Journal of Intelligent and Fuzzy Systems	2021-01-01	0	Huaihua University, Huaihua, China	Huaihua University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100587041
https://api.elsevier.com/content/abstract/scopus_id/85092896958	SCOPUS_ID:85092896958	CGNet: A graph-knowledge embedded convolutional neural network for detection of pneumonia	Information Processing and Management	2021-01-01	2	University of Leicester, Leicester, United Kingdom	University of Leicester	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85092896958
https://api.elsevier.com/content/abstract/scopus_id/85091243587	SCOPUS_ID:85091243587	Hybrid segmentation method with confidence region detection for tumor identification	IEEE Access	2021-01-01	5	Universiti Teknologi Malaysia, Johor Bahru, Malaysia	Universiti Teknologi Malaysia	Malaysia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85091243587
https://api.elsevier.com/content/abstract/scopus_id/85102885399	SCOPUS_ID:85102885399	Multi-scale traffic vehicle detection based on faster R–CNN with NAS optimization and feature enrichment	Defence Technology	2021-01-01	0	Logistical Engineering University China, Chongqing, China	Logistical Engineering University China	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102885399
https://api.elsevier.com/content/abstract/scopus_id/85102828836	SCOPUS_ID:85102828836	A novel solution of using deep learning for prostate cancer segmentation: enhanced batch normalization	Multimedia Tools and Applications	2021-01-01	0	Charles Sturt University, Wagga Wagga, Wagga Wagga, Australia	Charles Sturt University, Wagga Wagga	Australia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102828836
https://api.elsevier.com/content/abstract/scopus_id/85103235311	SCOPUS_ID:85103235311	A Benchmark of Ocular Disease Intelligent Recognition: One Shot for Multi-disease Detection	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2021-01-01	0	Nankai University, Tianjin, China	Nankai University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103235311
https://api.elsevier.com/content/abstract/scopus_id/85100981986	SCOPUS_ID:85100981986	High-Resolution Remote Sensing Image Scene Classification by Merging Multilevel Features of Convolutional Neural Networks	Journal of the Indian Society of Remote Sensing	2021-01-01	0	Chengdu University of Technology, Chengdu, China	Chengdu University of Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100981986
https://api.elsevier.com/content/abstract/scopus_id/85099237400	SCOPUS_ID:85099237400	Combining deep semantic segmentation network and graph convolutional neural network for semantic segmentation of remote sensing imagery	Remote Sensing	2021-01-01	0	Wuhan University, Wuhan, China	Wuhan University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099237400
https://api.elsevier.com/content/abstract/scopus_id/85100861656	SCOPUS_ID:85100861656	Dense Encoder-Decoder–Based Architecture for Skin Lesion Segmentation	Cognitive Computation	2021-01-01	0	Shenzhen University, Shenzhen, China++The Shenzhen Institute of Artificial intelligence and Robotics for Society, Shenzhen, China	Shenzhen University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100861656
https://api.elsevier.com/content/abstract/scopus_id/85100270570	SCOPUS_ID:85100270570	Drift registration based on curvature characteristics	Laser and Optoelectronics Progress	2021-01-01	0	Northwest Normal University, Lanzhou, China	Northwest Normal University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100270570
https://api.elsevier.com/content/abstract/scopus_id/85103207775	SCOPUS_ID:85103207775	A real-time video smoke detection algorithm based on Kalman filter and CNN	Journal of Real-Time Image Processing	2021-01-01	0	Università di Pisa, Pisa, Italy	Università di Pisa	Italy	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103207775
https://api.elsevier.com/content/abstract/scopus_id/85101784434	SCOPUS_ID:85101784434	Semi-Supervised Classification for PolSAR Data with Multi-Scale Evolving Weighted Graph Convolutional Network	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing	2021-01-01	0	Xidian University, Xi'an, China	Xidian University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101784434
https://api.elsevier.com/content/abstract/scopus_id/85102039141	SCOPUS_ID:85102039141	COVID-19 classification using deep feature concatenation technique	Journal of Ambient Intelligence and Humanized Computing	2021-01-01	0	Shaqra University, Shaqra, Saudi Arabia++Menofia University, Shibin El Kom, Egypt	Shaqra University	Saudi Arabia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102039141
https://api.elsevier.com/content/abstract/scopus_id/85096483273	SCOPUS_ID:85096483273	Robust Moving Targets Detection Based on Multiple Features	Advances in Intelligent Systems and Computing	2021-01-01	0	Lanzhou Jiaotong University, Lanzhou, China	Lanzhou Jiaotong University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85096483273
https://api.elsevier.com/content/abstract/scopus_id/85102623409	SCOPUS_ID:85102623409	MSR-FAN: Multi-scale residual feature-aware network for crowd counting	IET Image Processing	2021-01-01	0	Nanchang University, Nanchang, China	Nanchang University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102623409
https://api.elsevier.com/content/abstract/scopus_id/85089884655	SCOPUS_ID:85089884655	Learning Joint and Specific Patterns: A Unified Sparse Representation for Off-the-Person ECG Biometric Recognition	IEEE Transactions on Information Forensics and Security	2021-01-01	1	Heze University, Heze, China++Shandong University, Jinan, China	Heze University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85089884655
https://api.elsevier.com/content/abstract/scopus_id/85090178502	SCOPUS_ID:85090178502	Mixing Deep Visual and Textual Features for Image Regression	Advances in Intelligent Systems and Computing	2021-01-01	0	Liaoning University, Shenyang, China	Liaoning University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85090178502
https://api.elsevier.com/content/abstract/scopus_id/85085138578	SCOPUS_ID:85085138578	Detecting fake news stories via multimodal analysis	Journal of the Association for Information Science and Technology	2021-01-01	1	Rutgers University–New Brunswick, New Brunswick, United States	Rutgers University–New Brunswick	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85085138578
https://api.elsevier.com/content/abstract/scopus_id/85099751516	SCOPUS_ID:85099751516	Multi-view representation for sound event recognition	Signal, Image and Video Processing	2021-01-01	0	SASTRA Deemed University, Thanjavur, India	SASTRA Deemed University	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099751516
https://api.elsevier.com/content/abstract/scopus_id/85102553236	SCOPUS_ID:85102553236	Facial identification of twins based on fusion score method	Journal of Ambient Intelligence and Humanized Computing	2021-01-01	0	Vellore Institute of Technology, Chennai, Chennai, India	Vellore Institute of Technology, Chennai	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102553236
https://api.elsevier.com/content/abstract/scopus_id/85098587008	SCOPUS_ID:85098587008	A novel periocular biometrics solution for authentication during Covid-19 pandemic situation	Journal of Ambient Intelligence and Humanized Computing	2021-01-01	0	Indira Gandhi Delhi Technical University for Women, New Delhi, India	Indira Gandhi Delhi Technical University for Women	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098587008
https://api.elsevier.com/content/abstract/scopus_id/85101192943	SCOPUS_ID:85101192943	Improving the Performance of VGG through Different Granularity Feature Combinations	IEEE Access	2021-01-01	0	Sun Yat-Sen University, Guangzhou, China	Sun Yat-Sen University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101192943
https://api.elsevier.com/content/abstract/scopus_id/85102146747	SCOPUS_ID:85102146747	Trace Transform Feature Learning for Offline Jawi Handwritten Recognition	International Journal on Advanced Science, Engineering and Information Technology	2021-01-01	0	Universiti Kebangsaan Malaysia, Bangi, Malaysia	Universiti Kebangsaan Malaysia	Malaysia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102146747
https://api.elsevier.com/content/abstract/scopus_id/85103477506	SCOPUS_ID:85103477506	Human Instance Segmentation	Communications in Computer and Information Science	2021-01-01	0	Qingdao University, Qingdao, China	Qingdao University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103477506
https://api.elsevier.com/content/abstract/scopus_id/85098203046	SCOPUS_ID:85098203046	Large-Scale Semantic 3-D Reconstruction: Outcome of the 2019 IEEE GRSS Data Fusion Contest - Part B	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing	2021-01-01	1	Xidian University, Xi'an, China	Xidian University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098203046
https://api.elsevier.com/content/abstract/scopus_id/85092173661	SCOPUS_ID:85092173661	Human Action Recognition Method Based on Video-Level Features and Attention Mechanism	Lecture Notes in Electrical Engineering	2021-01-01	0	Beijing Technology &amp; Business University, Beijing, China++National Engineering Laboratory for Agri-product Quality Traceability, Beijing, China++Beijing Key Laboratory of Big Data Technology for Food Safety, Beijing, China	Beijing Technology &amp; Business University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85092173661
https://api.elsevier.com/content/abstract/scopus_id/85100523076	SCOPUS_ID:85100523076	Recognition of English information and semantic features based on SVM and machine learning	Journal of Intelligent and Fuzzy Systems	2021-01-01	0	Xi'an Eurasia University, Xi'an, China	Xi'an Eurasia University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100523076
https://api.elsevier.com/content/abstract/scopus_id/85099913703	SCOPUS_ID:85099913703	Efficient lightweight video person re-identification with online difference discrimination module	Multimedia Tools and Applications	2021-01-01	0	China University of Mining and Technology, Xuzhou, China	China University of Mining and Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099913703
https://api.elsevier.com/content/abstract/scopus_id/85090530337	SCOPUS_ID:85090530337	Automatic identification and categorize zone of rfid reading in warehouse management system	Lecture Notes in Mechanical Engineering	2021-01-01	0	Universiti Malaysia Pahang, Kuantan, Malaysia	Universiti Malaysia Pahang	Malaysia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85090530337
https://api.elsevier.com/content/abstract/scopus_id/85100846936	SCOPUS_ID:85100846936	Robust kernel correlation filter tracker based on adaptive scale and occlusion detection	Proceedings of SPIE - The International Society for Optical Engineering	2021-01-01	0	Anhui University, Hefei, China	Anhui University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100846936
